ensembl:ENSP00000383067.2	O95073-1
Q02040-1	Q92997-1
Q7Z429	Q3LI66
Q9Y2Y0-1	Q9Y6A4
P25791-1	Q674X7-4
A0A0A0MT20	Q96QG7-1
P14136-1	P14136-1
O14787-2	Q13555-5
Q9H0A9-2	P15884-3
A0A0C4DG38	O15304-2
P25791-1	P07910-1
Q8WV44-1	Q9UIL8-2
Q14318-1	Q9NY72
Q9BQA9-1	Q9Y282-1
Q8TBB1-1	Q9H8K7
Q8NHS1	Q8TDT2
Q14525	Q92529-1
A2RU14	P19397
O15481	O76015
O00241-2	Q93062-3
Q05519-2	H0YB70
P14678-2	P86481
Q08AM3	Q9BRI3-1
P50222	P61313-1
Q3LI67	P49639
O95045-1	Q8TBB1-1
Q8N448	H0YKB7
Q13895	Q96GN5-1
H7BZ61	O43186
Q9BSW2-1	O75344-1
P52594-1	P56282-1
A8K8V0-1	Q9NPB3-1
Q8IYB1	O60447-1
Q9HB07	Q15041-1
A0A0B4J293	Q6EMK4
Q08117-2	Q8IX15-1
Q9BVN2-2	Q8ND90
P02786	Q13520
ensembl:ENSP00000476265.1	Q9BUI4
P10176	P56851
O43559	Q3LI66
P26196	Q9BUH8
ensembl:ENSP00000493173.1	Q9BYR7
A0A0R4J2E8	P43243-1
Q15014	Q8IX15-1
Q8WVV9-3	Q93062-3
Q96AT9-1	Q96AT9-1
Q8N6R1	Q5SR56-1
P15622-3	O95995-1
Q7Z3C6-3	Q3SY46
Q86XF7	Q99750
P0DP25	Q92624
Q8TBB1-2	Q5JR59-3
Q6AZZ1-1	Q8TBB1-1
Q3LI66	Q8TCT0-1
Q8N8B7-1	Q8N554-2
Q13021	Q96HE8-2
Q12837-1	Q9H3L0
Q96CS2-1	A1L190
O14530-1	P0C7W6
Q0VD86-1	Q9Y5B8-1
Q9UGI0	Q9Y247
P11279-1	Q6UX27-3
O60504-1	Q9BSW2-1
Q96EC8-1	P34972
Q0D2K3-1	P86481
Q8WWP7	Q96IK0
Q8WU58	Q53HV7-2
O76062-1	Q5TA81
P61289-1	Q96HA8-1
Q5SQN1-1	P55056
Q9UHB4-1	Q13227-1
P49247	Q99757
O14964-1	O75177-1
P55201-2	Q96MT8-3
Q86V21-1	Q96DZ9-2
Q05329	Q96DZ9-2
P32242	A1KXE4-1
Q8N3F0-1	Q15038-1
Q5VUJ9-2	P52815
Q14140	Q6ZVH7-3
Q6L8G4	Q5TCM9
Q9P0U3-1	P63165-1
Q5BJF6-3	Q8WYH8-1
Q9UBU9-1	Q5JR59-3
P40617	Q2TAC2-2
O95057	Q13625-2
O00746-1	Q9NPB3-1
P49639	Q9BTY2-1
Q5H9K5	Q9H2G9-1
Q0VD86-1	Q96PN8
Q3LI66	Q92922
Q12837-1	Q8IWZ5-1
Q13137-1	Q8IVS8-1
O15160-1	Q9Y2P0
O14523-2	O15393-1
Q93062-3	A0A087X0T3
P40222	P13646-1
O15529	Q9NP94-1
P17028-1	Q9NWS9-2
B8A4K4	Q8TBE0-1
Q96NT3-2	Q5TA82
Q8IYE1	P36406-1
Q7L5A3-1	O00167-2
O95273-1	P52737
Q9HD42-1	Q8WV92
A0A0C4DGF1	Q9BQY4
B7Z3H4	O75410-7
Q9H977	Q9BRQ3-1
Q5SNT2-2	Q6P4E1-4
Q3KNV8-1	Q8IXK0-2
D3DPN2	Q6L8G8
A0A096LPH6	O95967
Q9BYC8	Q9GZV8
Q08AF8-1	Q96R06
P26371	P49771-1
Q7Z6R9	Q70EL1-9
Q5TA78	Q6L8G4
Q96HA8-1	O43809
Q5JUK9	O43765
P60412	Q9NWN3
P29972-1	P08151-1
Q9BS34	Q99750
P43378	O60664-1
Q13952-2	P25208
O95393	Q8TDT2
P60409	Q68CY6
Q86T90-1	Q96MY7-2
Q02747	Q96Q45-2
O14893-1	P62306
Q9Y3L3-1	P02671-2
Q96CN9	Q5T5P2-6
P45877	Q96EQ0
P49639	Q7Z3S9-1
O95231	O75553-5
O43639	O15372
Q659C4-1	Q86WT6-2
Q6NYC8-1	Q9H257-2
Q96HA8-1	H0YKB7
Q99675	Q96L08-1
Q6ZR52-3	Q9H3R5
P49760-3	P49761-1
Q8N8B7-1	Q5JR59-3
Q9UHY7-1	Q9H4P4-1
P02538	P19012-1
Q969T4	Q96GF1-1
Q8TBY0-1	Q6ZRY4-1
F8W8C2	Q9H2K0
Q12824-2	Q8TAQ2-2
Q8IXW7	B2RXF5
O75841	Q9UBD6
P41227-1	A6NE70
P81534	Q9Y282-1
Q99598	K7ELP9
Q2WGJ6	Q9UBR4-2
A6H8Z2-1	Q5JST6-1
Q8WTR7	S4R3B8
Q92917	A6NLX3
J3KP16	Q86UW9-1
Q495M9	Q9NX04-1
Q9Y3S2	A0A087WU50
G3V1X1	A2A369
P49639	ensembl:ENST00000592560.1
P61968	O76011
Q6ZRY4-1	Q9BTD8-1
Q8N6W0-1	Q6EMK4
O00204-1	P49888
Q8TCE9-1	Q9NQZ8
Q16555-1	Q14194-1
Q9H788-1	Q6A162
Q9BZL1	Q5T0J7-2
A1KXE4-1	Q9NQB0-6
Q7Z698-1	Q5T749
P47897-1	Q9UGI0
Q9BQB4-1	Q9H8W4
Q8N0S2-1	Q969G3-1
Q9NP98	O43707-1
ensembl:ENST00000479361.1	Q96KR6
Q9NR12-1	Q9BVV2
Q96MP8-2	Q96MP8-2
Q7L775	Q9NRG1-1
Q15777-1	Q8N443-1
O75955-1	P10606
O60941-5	A0A1B0GWI1
Q96C03-1	B3EWG3
Q9UKX7-1	P52294
B3EWG6	Q9NQG6-1
Q7RTU3	Q07627
Q15691	P25791-1
Q13515	Q9BQ95-1
P29972-1	P60410
O75928-2	Q96F86
B2RUZ4	Q8N5K1
Q96FZ5-1	Q9BQ29
Q6PHW0-1	Q86WT6-2
Q9Y5P4-2	Q9Y5P4-2
Q13021	Q96HE8-2
Q96SQ5-1	Q86WV8
Q9NPJ8-3	P15884-3
Q9BRA0-1	P86479
Q08426-1	P49447-1
O75031-1	O00746-1
Q15906-1	Q99750
O14964-1	Q8NDC0
P09067	Q9BYV2-1
Q3SY00-1	Q63ZY3-1
Q92504	Q9BYQ4
P06850	Q99750
O14964-1	P05015
Q9BQA5-1	Q9HCM9-2
Q5VUG0	Q96JM7-2
Q9NU39	Q96B26
Q9ULM2	Q5JR59-3
Q0VD86-1	Q9UBR4-2
O75031-1	Q15742-1
O43741-1	Q5T3J3-1
P19013	Q9UGJ1-2
Q96ES7	Q6NUQ1
Q8IUI8-1	Q96JM7-2
O95967	H3BS42
Q99622	P51460-1
Q9Y2T1	Q9Y6W3
Q9NUH8-1	Q7Z7G2
Q15561-2	P0C7W6
Q6ZNH5	Q96EG3
Q9NX63	Q8NA61-2
Q96CV9	Q15025-1
Q08043	Q16610-1
P86480	P86480
Q86TG1-1	Q7Z3S9-1
O75716	Q8IWZ5-1
Q9NX04-1	Q08117-2
P38159-1	Q13242
Q86YD7	Q5JR59-3
P48146	Q15323
Q9Y3L3-1	Q15642-2
P26196	Q96EL1
Q5T686	P60371
Q8TDV0	Q8TDV0
Q5U5Z8-1	Q8NHQ1-1
Q9BSW7	Q96NE9-2
Q96LK0	Q9BWF2
Q5JVL4-1	Q6MZQ0-1
Q2M3R5-1	Q9NUH8-1
Q2WGJ6	Q9BYN7-2
Q08426-1	Q969Q1-1
Q9UPT5-1	Q9NVF7-1
Q8IYE0-1	A0A1B0GVF2
Q15555-1	P25791-1
Q9UJV3-2	Q9UKT9-1
Q9H788-2	Q9UJU6-1
Q8NA61-2	O75971-2
Q6UX06	A8MZ59
Q86VP1-1	Q99732-1
Q9Y4C2-2	P52747-1
Q13596-1	P08247-1
P62140	Q9H788-1
Q15025-1	Q86VP1-1
Q9Y2X8	Q9Y3C5
Q9HC36	Q13643
P35372-1	Q9GZY8-5
Q16204	Q16204
O43609	P50222
Q16625-1	Q9BXN2-7
O43143	Q8N302-1
O95159	Q16623-1
O43741-1	P54646
H7C0E9	P60410
Q07325	Q9ULY5
Q92520	O95377
P52272-1	P43360
P62310	Q96N21-1
P14678-2	O00308-1
Q701N4	Q5TCM9
G3V5E1	Q8HWS3
Q15777-1	P48443
P17612-1	Q9C010-1
Q9H4E7	Q9NRA8-1
P08962-1	Q96HE8-2
P02538	Q9BYV2-1
P54646	Q495M9
Q5T686	P59991
P78560-1	P42575-1
Q13895	Q8IYB1
Q96F15-1	P48165
Q63ZY3-1	Q8TDC0-1
Q96L50-1	Q5JR59-3
P11908-2	Q14558-2
O14964-1	Q92567-2
Q0VD86-1	Q9BXU0
O75558	A0A1B0GWI1
Q15654-1	Q8IYX7
Q12805-1	Q5TA76
Q9NX63	P14373-1
Q8N912	Q9NPL8
P14678-2	Q9Y333
P63208-1	Q96GX9-1
P61236-2	Q99750
P63167	O60269
Q96DZ9-2	Q9Y282-1
Q9BVN2-2	Q9NZC7-5
O76064-1	Q9UH03-1
Q9NQG6-1	B3EWG6
Q96E11-1	Q8IZU0-1
A0A0C4DFT7	Q6ZVE7
Q96CV9	A0A0A0MR12
Q86YT5-1	P59991
P13807-1	O43474-1
Q8WWV3-1	Q9H7N4
Q6NUQ1	Q9BTL3
O15273	A0A0C4DGV4
P06576	P25705-1
Q14656	Q9NPE6
Q9Y371-1	Q8WTS1
Q53TS8-1	G5EA54
P78424-1	Q9NVV9-1
Q96A72	Q13595-1
A0A087WT00	P19397
P62166-1	Q96C03-1
Q8WUD1-1	Q6UY14-1
Q9NQT4	P13646-1
Q7Z3I7	Q8N5R6-4
Q86YD7	O75955-1
Q6ZUT1-3	Q8N7W2-2
Q99757	Q96HR9-2
O14561	Q9BQA5-1
Q96AG3-1	Q14973
E9PSE9	Q9BVG8-5
Q08117-2	Q6ZSJ9-1
Q86X45-1	Q9H8W4
Q8ND83-2	Q9HBE1-4
Q9Y223-1	ensembl:ENSP00000462298.1
P25791-1	Q9BYV2-1
Q8IYR0	Q96D09
Q969S6	O75787-1
P13667	P60410
O95935	Q8IUC2
O75604-1	Q9UJC3-1
Q3B820-1	Q9Y2I6-1
Q8N5M1	Q04637-9
Q9H7X3	Q9BYQ4
Q15311	Q96ED9-2
Q5JR59-3	A0A0C4DG37
Q8WVC0-1	O75764-1
Q9H0Q3-1	Q9GZY8-5
Q99961-1	Q99961-1
O95968	Q9H9P2-1
Q9Y605	Q9H2K0
O00560-1	Q5VSY0-1
Q8TBN0-1	Q3LI67
P15622-3	Q9BRK4
F8WBZ3	Q96BA8-1
O14734	Q04864-2
P50221-1	Q32MM7
Q3LI66	Q9BYR6
P86479	Q14511-2
O00241-2	Q93062-3
Q8IVT2	Q8N5R6-4
Q9P1Y5-2	O75031-1
O00471	A0A088AWP1
Q9H8W4	O75689-1
Q8IYS1	Q8TDC0-1
O15084-3	Q96MU7-1
Q8IYE1	P07196
Q9Y4K3	Q12933-1
F6RP06	Q15436-1
Q05516-1	Q6A162
H7BZ61	P31249
P56279	Q96FX7
Q7Z4V0-1	Q96GM5-1
P48668	Q9BYV2-1
Q15560-1	P36406-1
Q8N5M1	Q9NZD8-1
P78337	Q9Y5V3-1
Q9UKT9-1	Q9Y4C2-2
Q8TDC0-1	Q3LI64
P02647	Q96DZ9-2
Q9Y3C0	Q9UL45-1
O75558	Q9H788-1
Q86VI4-2	Q8TED1
Q14D33	Q96EA4-1
Q9NR31-1	Q9UNK0
Q13829-1	Q9H3F6-1
O75865-2	Q96N21-1
O75716	Q15323
O95678	Q6A162
Q8TD31-1	Q9Y2J4-1
Q86XT4	O95198-1
Q0D2K3-1	Q12933-1
P35219	Q8TBB1-1
O43889-2	Q9Y287-1
Q9BWT7-1	Q9HCK0
Q9H0R8-1	P46934-3
Q6ZRY4-1	Q6NVU6
Q16617	Q9BQT9-1
Q9H0C5-1	Q9H0C5-1
Q96MP8-2	Q6S9Z5
Q8WV92	Q9NQX3-2
P20338	Q8IYU2-1
A0A0J9YW04	Q9H0A9-2
K7ELP9	Q9P2A4-1
A0A0C4DFX4	Q6PI77
P60059	Q9NW97
P12814-1	P50479-1
Q5T749	Q9BYR5
ensembl:ENSP00000476265.1	P25800-1
Q86YD7	Q96MF2-2
O76011	Q96S90-1
O95147	Q8NA61-2
Q9Y376	ensembl:ENSP00000476265.1
Q9NZD8-1	Q9UJV3-2
P50222	Q00597
Q5ST30-3	Q96DZ9-2
Q7Z3I7	P13994
I3L2Z5	P60411-1
Q96LL4	Q15834
Q14192-1	Q9NQX0-3
Q9ULW0-1	ensembl:ENSP00000476265.1
P38159-1	P61978-2
O00767	P27105-1
P08151-1	Q9UMX1-1
A0A1B0GTW0	A0A0A0MRS7
Q9UI14	P54849-1
Q3LI72	Q8TDS5
O60336-1	P26371
P60520	Q9Y4P1-1
O95183	O95471-1
Q96BW1-1	Q8WU10-1
Q2TAA2-1	Q2TAA2-1
Q9Y5U2-2	P15884-3
P03973	Q9BXU9-1
P27658	Q02446
P43405-2	Q9UHP3-2
Q7Z353-1	Q9H3K6
O75431-1	Q9BXJ5
P62195-1	Q9BYV9
Q5SWW7	Q5SWW7
P10451-1	O43765
P11686	J3KQ12
Q13515	Q6P1L6-1
O60806	Q8WUD1-1
P21673	Q15561-2
P04899-3	Q15654-1
Q5HYW2	P54253-1
P14373-1	Q68D86-1
O00560-1	O60921-1
O43169	Q13323
P47897-1	A0A024R0Y4
ensembl:ENST00000591453.2	Q9H4Y5-1
A0A0C4DGE8	Q13615-1
Q86TI0-1	Q96IK5
O14787-2	Q13207
Q969P0-1	Q9BYR9
Q9NVF7-1	Q9H8W4
O43639	Q13285
P26678	P48165
P60520	Q15025-1
Q8N0U8-1	Q96HE8-2
Q9NSB8-2	Q8WX93-2
Q13895	Q96BR9
Q9HAT8	ensembl:ENSP00000492939.1
Q96PV6-2	Q8NDC0
Q9H4E5-1	Q00587-1
Q6ZVK8-1	Q96GX9-1
Q96MH2	Q14142-1
A5D8V7-1	Q5JR59-3
Q12999	Q9UHE5
A6NJB7-2	O76011
Q8NEC5	Q9BYR7
P50222	O00295
Q96HA8-1	Q9BX70-1
Q9BV90	Q9UBR4-2
P48745	Q96KP6-1
P55040	Q9UDW3
A5D8V7-1	Q8N3L3
Q9BV20-1	Q9BV20-1
Q86UD4	Q8N5A5-2
A0A024R644	Q8IY26
P40337-2	Q99750
O15156-1	Q96G21
Q15742-1	Q96GM5-1
A8MV81	Q5JXX7
Q13227-1	Q3LI66
Q9BT49	Q8IXK0-2
P50221-1	Q13895
E9PQX1	Q13520
Q53EP0-3	Q5T6F2-1
O14964-1	Q8NCR6-1
Q86UP2-3	Q7Z7N9
Q9BW92-1	Q15041-1
P25786-1	Q96HT8
P37198	Q9NVV9-1
Q96IW7	Q2HXU8-2
P17661	P17661
Q92520	Q9ULY5
P62136-1	Q86XI6
Q92989-1	Q9C0B1-2
Q9Y2D8-2	P60409
Q8NA54-1	Q9BW62
Q92625-1	Q15323
ensembl:ENSP00000411822.1	Q96MY7-2
Q6ZUT1-3	Q9NRZ7-1
O43167-1	P32320
Q13323	Q969F0
P26196	Q9NR12-1
Q08117-2	Q9ULX6
Q8WW34-2	Q5JXX7
P10074	Q96L11
A1L4K1-1	Q9Y2P0
Q9UMW8-1	Q9Y6G1
A6NK89	Q9UHF1
ensembl:ENSP00000471914.1	O76015
Q9UEG4	Q8WV44-1
Q96S97	Q96LL3-1
Q8WU58	Q9BYD5
ensembl:ENSP00000476265.1	Q6PJG3
Q6NYC8-1	A0A087X0W2
Q9H8W4	Q9Y6X0-2
P29400-2	Q9GZR5
O14530-1	O14901-1
C9JDX1	A0A0A0MRS7
Q9UBU8-2	Q8N554-2
Q9BWG6-1	O76011
Q8N2U9-1	Q8NFU1
Q9H503-1	Q6UY14-1
A0A0C4DG49	Q9BYQ3
Q9BXK5-1	Q9NWH2
O60941-5	Q9BXG8
Q96FZ5-1	Q9BQT9-1
O75177-3	Q8NF64-3
Q6P1K1-1	Q96B96-1
Q6P2R3	P43356
Q15323	Q8TAP4-1
Q9NQS3-2	Q7Z3S9-1
Q6PIF2	A0A1B0GWI1
Q9H1K1-1	P37198
Q8TCE9-1	Q8N720-1
Q99525	Q6NTF9-3
A6NEM1-1	P02008
P49759-1	P62995-1
O15344-1	Q96DC9-1
P07510-2	P60411-1
Q15014	Q6NT76-1
P31749-1	Q8TAP6-1
P54105	P62308
O43639	P86478
Q7Z7H3	Q9H8M2-5
P27105-1	Q9UIQ6-2
P13682	Q9NRD5-1
Q9HBE1-4	P0CG21
O95273-1	Q8NHY3-1
P60059	Q5JX71
P30281-1	Q00534
Q00534	P55273
Q9BT49	Q12933-1
O00623	Q9NSU2-1
Q9C005	H3BRF9
A8K0Z3	Q9Y2K6
P43243-1	A0A0R4J2E8
Q9BYQ0	P0C7H8
Q96T60-1	Q9UGQ2-1
Q8IXM6-1	Q8WWF3
Q9NV39	B8A4K4
Q4LDR2	ensembl:ENSP00000405973.1
P78362-1	P78362-1
Q8NEC5	P49795
Q701N4	P49901
P24385	P38936
Q8N5R6-4	Q9UL42
Q13177	P16333-1
P49760-3	Q96MU7-1
Q9UK41-1	Q96PV4
Q7Z5V6-2	O75031-1
Q9BZE0	Q9UF11-4
Q8N0U8-1	Q9Y5K3-4
P07204	Q6NTF9-3
Q3LI66	Q92567-2
O00442-2	P32243-2
Q8IXB3	Q8WW43-1
P36406-1	O95678
Q96IJ6-1	Q96IJ6-1
O15160-1	P46934-3
Q13895	P50222
Q68J44	Q96N21-1
P26678	Q96B21
P08670	P17661
P12236	Q15654-1
Q96HL8-1	Q9H9H4
P62993-1	Q12929-1
Q14802-1	O43315
P01135-2	O43765
P52292	Q96PV4
P22794-1	Q5VZY2-1
Q15915	Q9NR55
Q8N5M1	A6NEM1-1
P26371	Q5T752
P32242	P60329
P30519-1	Q3SXY8-1
Q03060-25	Q9BUB5-1
P78563-2	Q9UL40-1
Q92834-5	Q96KN7-4
Q8N3F0-1	Q96CW1-1
O14633	Q5TA78
Q9NT22-1	Q9NVF7-1
O75865-2	Q9BVN2-2
O95872	Q10567
Q9NW38-1	Q9BQD7
O43711	Q16082
Q5GH77	Q8WWF3
Q96HA8-1	Q9BRJ7-1
Q9H0I2-1	Q8NB15-2
Q63ZY3-1	Q5JR59-3
A5D8V6	Q9BUJ2-2
Q15287-1	Q6AZW8
Q9NRX5	O43889-2
Q9HD43	P49366-1
Q96BY2	Q969Q6-1
Q96CS7-1	Q9UHD9
P86478	Q6NXG1-1
Q14802-1	P10620-1
O60941-5	Q9NYB9-2
Q92529-1	P61236-2
P59990	P60411-1
P45973	Q9BWN1
Q9NRW3	Q9Y3Y2-3
P86480	P86480
P24278	Q8N680
Q68D86-1	Q96KQ4
Q8N6T3-3	P36406-1
Q9BQ24-1	Q15041-1
Q14142-1	Q8N5A5-2
P63252	Q3SXY8-1
O43186	O94817-1
Q9NVV9-1	Q9NVV9-1
Q9NRE2-1	ensembl:ENSP00000476265.1
Q96QK8	O43765
P41134-1	Q99081-3
O60669	Q9ULC5-1
Q96DL1-1	Q9NRY6
Q96AH0-1	P38159-1
Q9Y5E9-1	Q3LI67
Q9BYE3	Q9BYQ4
Q86VS8	Q96PV4
B8A4K4	P35900
O15409-2	Q86V42-3
Q96A09	Q9BVN2-2
Q9NQ94-1	B8A4K4
A8MUN0	Q12837-1
Q9NZ42	O43889-2
Q8N3L3	P02538
P05187	P49639
Q96IK5	J3KQ12
P78367	P78424-1
O43736-1	O95471-1
P09601	Q9NUH8-1
Q9BZ67-1	Q9H400-1
Q9BZE9-1	P15884-3
Q5BJF6-3	P50222
A0PJW8	Q53EP0-3
O00560-1	Q9NT22-1
P07307-3	Q04941-1
O14964-1	Q15038-1
O95295	A1L4K1-1
Q8WWB5-1	Q9Y2K1-1
Q9NUH8-1	Q9NRG1-1
O75928-2	P35520-1
G5EA54	Q96CS2-1
Q9H9D4	Q9HCK0
Q969S6	Q9NQG1
Q15038-1	Q9Y5V3-1
Q86XT4	Q96CN9
P78508	Q8IUQ4-1
O60496	P07947
Q9HC52	Q5JR59-3
K7EM05	O43186
O00560-1	Q14498-3
Q13526	Q13422-7
O14929	Q96N21-1
O76041-1	Q12933-1
Q13207	Q6DKK2
Q92520	P55899
Q7L5A8-1	O75477
Q08117-2	Q86Y26-1
Q9UK53-2	Q96A65-2
P21673	Q9BSH4
Q9BVC6	Q9Y282-1
Q9H4M9	Q9H4M9
O00560-1	P45984-1
Q14511-2	Q96B26
O43889-2	Q9NUH8-1
P25786-1	Q9P209-1
Q9HCP0-1	Q8TAP6-1
P61328-2	Q9BRK4
Q8TD31-1	Q8TD31-1
Q9HAQ2-1	Q7L273
Q86YM7-1	Q9UJ78-2
Q9BZW7-1	Q63ZY3-1
Q9NU19	Q9NP66-1
Q9BXJ8-1	Q16623-1
P82987-1	P0C7H8
P15622-3	A0A087WUI6
Q9H2A7	Q96BA8-1
A5D8V6	Q9BYJ9-1
Q0VD86-1	Q3LI66
P25786-1	P26371
O43593-1	Q8IUC1
Q9BSJ6-1	O95273-1
Q13137-1	Q6PF05-1
O95070	Q96E29-1
Q96GN5-1	A0A024R0Y4
Q92982	Q13520
P17858-1	Q969Y2-1
Q99943	P50222
P53365-1	Q969L2
Q8TAE8	Q9NP55-1
O14633	Q6UY14-1
O00560-1	Q13257-1
O15173-1	P78329-1
Q96IK5	Q9UBU8-2
O14964-1	Q96LR2
O75593	Q7Z419-1
Q6X4W1-2	Q9BPX5
Q8TF63	Q8N9W6-1
Q5TA79	Q9BYR5
P0CG20	Q99471-1
Q8N5M9	Q9HAV5-1
ensembl:ENST00000599638.2	P0DP23
P54284-1	Q15477
A0A087WTN8	Q6PI77
O60941-5	P56545-3
O14964-1	Q96M63-1
P54619-1	P0DN79
O14770-4	P18825
Q8IYE0-1	Q9H3R5
O95980	Q9BYR8
Q12846-1	Q86Y82
P14678-2	P86478
Q0VD86-1	Q14CS0
P37198	Q13526
Q8WW01-1	Q03989-5
P17024	A1L4K1-1
Q12805-1	Q9UHD9
P61024	P60411-1
Q96DC7-1	Q9UMX0-1
A1L4K1-1	Q96HB5-1
ensembl:ENSP00000492907.1	Q0VD86-1
Q6ZMS7-2	Q9UDV6
P00387-1	P27105-1
O00746-1	Q9UBU9-1
P09211	Q7Z3S9-1
P86480	Q9NVV9-1
Q13287	Q13287
O43765	Q8IW45-2
Q7Z4N8-1	Q9NSG2-3
Q96DL1-1	P15884-3
Q96EZ8-1	Q86WP2-1
P25791-1	Q8IXK0-2
A6NKF2	P78317-1
O00757	O00757
Q9H5Z6-2	P13349
P78362-1	P0DN76
Q9UKR5	ensembl:ENSP00000405973.1
P60409	Q9UGL9
P31273	Q9GZV8
Q96HA8-1	Q6ZU15
P35638-1	Q8N5M1
A0A0J9YW04	Q8TAE8
Q9NZ81-1	Q3LI64
Q86W74-2	Q9NY72
P13682	Q5JR59-3
Q8TBB1-1	Q9BXJ1-1
Q5JTB6	O95295
O14777	Q8IY31-1
Q8N393-1	ensembl:ENSP00000462298.1
P27449	Q96KC8
P29033	Q3SXP7
O43298	P25800-1
Q8NAV1-1	Q9H190-1
O15371-1	Q86Z20-1
Q6GPH4-1	Q96CA5-1
O43167-1	Q8N456-1
P31274	P26367-1
ensembl:ENSP00000476265.1	Q15735-2
Q92990-1	Q02790
Q9NWQ4-1	Q9UL42
Q9BW71-1	Q9HBY8-2
Q3SXY8-1	Q8IXM6-1
P0C7T5	Q6UWI4
Q9UQ90-2	Q5JR59-3
Q92882	Q92558
O15232-1	P60410
Q8NHS1	Q6ZVE7
Q9BQA9-1	Q9GZY8-5
Q5J8X5-1	O60894
P0DP23	Q8NCR3-1
Q5T7V8-2	Q96HH6-1
O75379-1	Q12846-1
Q15038-1	Q6NXG1-1
O95994	Q5T7W7-1
P21145-1	Q5T700-1
Q9NRQ5	O60238-1
Q9Y5V3-1	Q16637-1
Q9NVF9-1	P54259
Q13526	A1L4H1-1
J3KQU5	O14744-1
G5E9M4	P38432
Q9Y217-1	Q13287
O14964-1	Q8NDC0
Q5RI15-1	Q96BA8-1
Q96C55	Q08117-2
Q8IYR0	Q6P1W5-2
Q9H9D4	Q96PQ6-1
Q9UKR5	Q5SR56-1
Q5TGU0-1	Q8N9I0
P34972	Q9NWH2
P60331	Q13875-2
Q9UI95	P15884-3
Q15038-1	Q15038-1
P52655-1	P86479
Q96IV6-1	Q96BA8-1
Q96IQ9-1	Q13064
P25067	P15941-11
Q96HA8-1	V9GYD1
O43653	Q04941-1
Q96CP7-1	Q13520
Q08AF8-1	P60410
Q13895	Q9UGI0
P07204	Q13520
Q99726	Q7Z5P4-1
Q15560-1	A0A0C3SFZ9
P07204	Q9BZV2
Q15637-4	Q6PEX3
O75800-1	Q86Y26-1
Q8NEC5	ensembl:ENSP00000324909.5
Q5T5B0	Q9BYR5
Q9P2A4-1	A0A0A0MT20
P11049-1	Q96PB8
Q7Z7G2	Q96DZ9-2
A0A0C4DG42	Q96K80
Q05516-1	Q5JR59-3
P43897-1	Q8N998
A0A1B0GWI1	P50222
P34931	O00635
Q9P2K3-2	Q86VQ0
P36406-1	P10606
P27338-1	Q5RI15-1
Q3KNT9-1	Q99828-1
P21673	P09669
Q8NEK8	Q3LHN2
O43617-1	P0DI81-1
Q01844-1	A0A087WVM2
P86480	Q6P1W5-2
O14633	O76081-6
P26678	Q9GZY8-5
Q07002-2	Q7Z4V0-1
Q03989-5	Q9NWQ9
O00303	P51687
P27658	Q07869-1
B8A4K4	Q53HV7-2
P49761-1	Q8WTR7
Q07002-2	O76011
Q99816-1	Q9HAZ2-2
P62508-2	Q5SQQ9-2
O94817-1	O43186
P35268	U3KQK0
Q13596-1	O60664-1
O14787-2	Q9C0B1-2
Q13526	P49639
Q5TA79	P60370
A0A0J9YW04	P49639
O75425-1	Q9GZY8-5
O43711	P61236-2
Q9NQL9	P26371
Q15014	Q9NV56
Q13838-1	Q13838-1
P14621	O00204-1
Q86VP1-1	Q9Y3B7-1
B2RUY7-1	P49639
ensembl:ENST00000463439.1	P0CW19-1
Q9HBH7	Q9NZN8-1
Q9BVG8-5	Q9NPJ6-1
Q6UY14-1	P49639
O43309	P60331
Q8IY26	Q13651
P78358-1	Q6PIY2
P43358	Q99757
Q15911-2	O14503
Q6ZNA4-2	P26371
Q5MJ10	Q9H8W3
Q9P1Z0	Q2TAC2-2
Q93062-3	Q15645-1
A0A075B739	Q9NRD5-1
Q6QNY1-2	Q9H788-1
Q6EMK4	P49795
Q3LI76	Q8IUB9
Q99081-3	Q96NE9-2
Q96MM6	P60410
Q9NQV6-5	Q04864-2
Q58EX7-1	Q8IYX7
P37198	Q9Y3C0
Q8WXA2-2	Q9UHV2
Q2TBE0-1	Q9NRD5-1
Q5JX71	Q5VZY2-1
Q12837-1	Q9NRY7-2
O43639	Q15654-1
Q9NRX5	Q8TED1
P60331	Q8NEC5
Q8N4T4-1	Q96CG3
Q70IA8	Q63ZY3-1
Q13421-3	Q92624
Q13227-1	Q86VW0
Q6PF18-1	Q9H0I2-1
O43609	O75031-1
P29972-1	Q8TD17-1
P38936	Q8N6Y0-1
Q8TAP4-1	Q9Y2J4-1
Q99471-1	Q5T681
O14653-1	Q15125
Q7Z5G4-1	Q9UJV3-2
A0A024RAC6	P51114-2
P60329	Q92570-1
Q13875-3	P60411-1
Q7Z3S9-1	Q96SQ5-1
Q06455-4	O75928-2
Q5VVQ6-1	Q0VD86-1
H0YH91	Q13137-1
O75841	Q5JX71
O95484	Q14416
Q7Z4V0-1	Q9BZW7-1
Q01081-1	P63010-2
Q9BU76-1	Q8TA86
Q9H444	B0QYN7
Q9BSR8	Q9NUH8-1
Q96PF2	Q4G0N7
Q9P2F9	Q3SY46
P25786-1	P55072
B1AHH4	Q969H4-1
P25800-1	Q9NRD5-1
P33176	P52954
Q96PV4	Q8ND90
P11802-1	P30281-1
